key,designer,season,year,category,city,section,width,height,size,aesthetic,tags,url,filename,shard
0969094,Richard Chai Love,Spring,2008,Ready-to-Wear,,Collection,320,480,20727,3.94,['Clothing' 'Apparel' 'Female' 'Person' 'Dress' 'Human' 'Pants' 'Woman'],https://assets.vogue.com/photos/55c6518008298d8be222c5fd/00110m.jpg,0969094_Richard Chai Love - Spring 2008 Ready-to-Wear [Collection].jpg,96
0960780,Celine,Spring,2008,Ready-to-Wear,,Collection,320,480,23685,4.57,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Runway'
 'Dress' 'Human' 'Woman' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6518408298d8be2230d7d/32m.jpg,0960780_Celine - Spring 2008 Ready-to-Wear [Collection].jpg,96
0005976,Temperley London,Resort,2008,,,Collection,320,480,18171,3.59,['Clothing' 'Apparel' 'Person' 'Dress' 'Human'],https://assets.vogue.com/photos/55c6517f08298d8be222aaeb/03m.jpg,0005976_Temperley London - Resort 2008 [Collection].jpg,0
0003850,Paul Smith,Fall,2008,Ready-to-Wear,,Collection,320,480,20723,3.99,['Clothing' 'Overcoat' 'Apparel' 'Person' 'Runway' 'Human' 'Coat'],https://assets.vogue.com/photos/55c6518908298d8be2237212/00240m.jpg,0003850_Paul Smith - Fall 2008 Ready-to-Wear [Collection].jpg,0
0328585,Valentino,Fall,2008,Ready-to-Wear,,Collection,320,480,21111,4.22,['Jourdan Dunn' 'Clothing' 'Apparel' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/55c6518c08298d8be2239eed/00210m.jpg,0328585_Valentino - Fall 2008 Ready-to-Wear [Collection].jpg,32
0326352,Aquascutum,Fall,2008,Ready-to-Wear,,Collection,320,480,25796,3.9,['Clothing' 'Apparel' 'Female' 'Person' 'Runway' 'Human' 'Woman'],https://assets.vogue.com/photos/55c6518908298d8be22374b5/00320m.jpg,0326352_Aquascutum - Fall 2008 Ready-to-Wear [Collection].jpg,32
0968505,Christian Lacroix,Spring,2008,Ready-to-Wear,,Collection,320,480,31384,4.7,['Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/55c6518308298d8be2230725/00470m.jpg,0968505_Christian Lacroix - Spring 2008 Ready-to-Wear [Collection].jpg,96
0322328,Balenciaga,Fall,2008,Ready-to-Wear,,Collection,320,480,35573,4.53,['Clothing' 'Apparel' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/55c6518b08298d8be2239553/00100m.jpg,0322328_Balenciaga - Fall 2008 Ready-to-Wear [Collection].jpg,32
0963439,Luisa Beccaria,Spring,2008,Ready-to-Wear,,Collection,320,480,32620,4.85,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Dress'
 'Human' 'Woman' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6518308298d8be222f633/00460m.jpg,0963439_Luisa Beccaria - Spring 2008 Ready-to-Wear [Collection].jpg,96
0644058,Chanel,Fall,2008,Couture,,Collection,682,1024,46886,4.5,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Sleeve'
 'Dress' 'Human' 'Skirt' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6519408298d8be22434b6/00300fullscreen.jpg,0644058_Chanel - Fall 2008 Couture [Collection].jpg,64
0001531,Neil Barrett,Spring,2008,Menswear,,Collection,320,480,25544,4.88,['Clothing' 'Apparel' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/55c6517c08298d8be2228104/00160m.jpg,0001531_Neil Barrett - Spring 2008 Menswear [Collection].jpg,0
0969960,Giambattista Valli,Fall,2008,Ready-to-Wear,,Collection,320,480,22771,5.08,['Clothing' 'Apparel' 'Person' 'Human' 'Coat'],https://assets.vogue.com/photos/55c6518c08298d8be223a0bb/00140m.jpg,0969960_Giambattista Valli - Fall 2008 Ready-to-Wear [Collection].jpg,96
0640181,Doo.Ri,Spring,2008,Ready-to-Wear,,Collection,320,480,27217,4.33,['Clothing' 'Apparel' 'Person' 'Runway' 'Dress' 'Human'],https://assets.vogue.com/photos/55c6517f08298d8be222bb10/00190m.jpg,0640181_Doo.Ri - Spring 2008 Ready-to-Wear [Collection].jpg,64
0323442,Iceberg,Spring,2008,Ready-to-Wear,,Collection,320,480,29311,4.77,['Clothing' 'Apparel' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/55c6518208298d8be222eb52/00020m.jpg,0323442_Iceberg - Spring 2008 Ready-to-Wear [Collection].jpg,32
0004247,Alberta Ferretti,Fall,2008,Ready-to-Wear,,Collection,320,480,27535,5.49,"['Evening Dress' 'Karlie Kloss' 'Clothing' 'Apparel' 'Fashion' 'Female'
 'Person' 'Dress' 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6518a08298d8be2237cd0/00480m.jpg,0004247_Alberta Ferretti - Fall 2008 Ready-to-Wear [Collection].jpg,0
0328312,Jason Wu Collection,Spring,2008,Ready-to-Wear,,Collection,320,480,29976,4.67,"['Wedding Gown' 'Furniture' 'Clothing' 'Apparel' 'Fashion' 'Wedding'
 'Female' 'Person' 'Dress' 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6517f08298d8be222accf/00270m.jpg,0328312_Jason Wu Collection - Spring 2008 Ready-to-Wear [Collection].jpg,32
0969774,Calvin Klein Collection,Spring,2008,Ready-to-Wear,,Collection,320,480,24654,4.75,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Dress' 'Human'
 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6518108298d8be222d879/00340m.jpg,0969774_Calvin Klein Collection - Spring 2008 Ready-to-Wear [Collection].jpg,96
0968520,Versace,Pre-Fall,2008,,,Collection,320,480,14083,4.09,['Clothing' 'Overcoat' 'Apparel' 'Person' 'Human' 'Coat'],https://assets.vogue.com/photos/55c6518508298d8be2231d30/00130m.jpg,0968520_Versace - Pre-Fall 2008 [Collection].jpg,96
0643924,Thakoon,Fall,2008,Ready-to-Wear,,Collection,320,480,30103,4.42,['Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/55c6518808298d8be223545b/00290m.jpg,0643924_Thakoon - Fall 2008 Ready-to-Wear [Collection].jpg,64
0328564,Givenchy,Spring,2008,Couture,,Collection,320,480,26239,5.02,"['Sasha Pivovarova' 'Evening Dress' 'Clothing' 'Apparel' 'Fashion'
 'Person' 'Runway' 'Dress' 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6518608298d8be2233994/00160m.jpg,0328564_Givenchy - Spring 2008 Couture [Collection].jpg,32
0321764,Hermès,Spring,2008,Ready-to-Wear,,Collection,320,480,24148,4.97,['Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/55c6518408298d8be2231422/32m.jpg,0321764_Hermès - Spring 2008 Ready-to-Wear [Collection].jpg,32
0965989,Pollini,Fall,2008,Ready-to-Wear,,Collection,320,480,28072,5.14,['Clothing' 'Apparel' 'Female' 'Person' 'Runway' 'Dress' 'Human' 'Woman'],https://assets.vogue.com/photos/55c6518a08298d8be2238464/00220m.jpg,0965989_Pollini - Fall 2008 Ready-to-Wear [Collection].jpg,96
0003618,Alexis Mabille,Fall,2008,Couture,,Collection,320,480,46427,4.4,"['Furniture' 'Clothing' 'Overcoat' 'Apparel' 'Person' 'Chair' 'Human'
 'Coat' 'Suit' 'Man']",https://assets.vogue.com/photos/55c6519408298d8be22431de/00240m.jpg,0003618_Alexis Mabille - Fall 2008 Couture [Collection].jpg,0
0967532,Yohji Yamamoto,Spring,2008,Menswear,,Collection,320,480,27295,4.93,"['Denis Leary' 'Clothing' 'Overcoat' 'Apparel' 'Blazer' 'Female' 'Jacket'
 'Person' 'Human' 'Coat' 'Suit']",https://assets.vogue.com/photos/55c6517d08298d8be222937a/00270m.jpg,0967532_Yohji Yamamoto - Spring 2008 Menswear [Collection].jpg,96
0645909,Jean Paul Gaultier,Fall,2008,Menswear,,Collection,320,480,24940,4.71,"['Clothing' 'Overcoat' 'Apparel' 'Dating' 'Jacket' 'Person' 'Human' 'Coat'
 'Suit' 'Man']",https://assets.vogue.com/photos/55c6518508298d8be2232ce7/00550m.jpg,0645909_Jean Paul Gaultier - Fall 2008 Menswear [Collection].jpg,64
0646291,Heatherette,Spring,2008,Ready-to-Wear,,Collection,320,480,53818,5.0,['Clothing' 'Apparel' 'Costume' 'Person' 'Human'],https://assets.vogue.com/photos/55c6518108298d8be222d8da/00490m.jpg,0646291_Heatherette - Spring 2008 Ready-to-Wear [Collection].jpg,64
0646836,Givenchy,Fall,2008,Couture,,Collection,320,480,35125,5.07,"['Sessilee Lopez' 'Clothing' 'Footwear' 'Overcoat' 'Apparel' 'Person'
 'Human' 'Coat']",https://assets.vogue.com/photos/55c6519408298d8be22436c5/00030m.jpg,0646836_Givenchy - Fall 2008 Couture [Collection].jpg,64
0003346,Alessandro Dell'Acqua,Fall,2008,Menswear,,Collection,320,480,30192,5.03,['Sean Faris' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/55c6518508298d8be223268b/00220m.jpg,0003346_Alessandro Dell'Acqua - Fall 2008 Menswear [Collection].jpg,0
0962136,Helmut Lang,Resort,2008,,,Collection,320,480,20781,3.42,['Home Decor' 'Clothing' 'Apparel' 'Female' 'Person' 'Dress' 'Human'],https://assets.vogue.com/photos/55c6517c08298d8be2228607/04m.jpg,0962136_Helmut Lang - Resort 2008 [Collection].jpg,96
0965479,Calvin Klein Collection,Fall,2008,Ready-to-Wear,,Collection,320,480,18077,4.15,"['Long Sleeve' 'Clothing' 'Overcoat' 'Apparel' 'Blazer' 'Jacket' 'Sleeve'
 'Tuxedo' 'Dress' 'Human' 'Coat' 'Suit']",https://assets.vogue.com/photos/55c6518908298d8be2236b34/00060m.jpg,0965479_Calvin Klein Collection - Fall 2008 Ready-to-Wear [Collection].jpg,96
0964882,Moschino,Spring,2008,Ready-to-Wear,,Collection,320,480,21713,4.73,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Dress'
 'Human' 'Woman' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6518208298d8be222eb06/00400m.jpg,0964882_Moschino - Spring 2008 Ready-to-Wear [Collection].jpg,96
0969879,Elie Saab,Fall,2008,Couture,,Collection,320,480,34054,5.22,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Wedding' 'Female'
 'Person' 'Dress' 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6519408298d8be22437f6/00050m.jpg,0969879_Elie Saab - Fall 2008 Couture [Collection].jpg,96
0966197,Anne Valérie Hash,Fall,2008,Ready-to-Wear,,Collection,320,480,19267,4.7,"['Clothing' 'Overcoat' 'Apparel' 'Female' 'Jacket' 'Person' 'Runway'
 'Human' 'Coat' 'Suit']",https://assets.vogue.com/photos/55c6518c08298d8be223a0a3/00250m.jpg,0966197_Anne Valérie Hash - Fall 2008 Ready-to-Wear [Collection].jpg,96
0329919,John Galliano,Spring,2008,Menswear,,Collection,320,480,42075,5.11,['Clothing' 'Apparel' 'Fashion' 'Person' 'Human'],https://assets.vogue.com/photos/55c6517d08298d8be222939c/00120m.jpg,0329919_John Galliano - Spring 2008 Menswear [Collection].jpg,32
0325006,Douglas Hannant,Fall,2008,Ready-to-Wear,,Collection,320,480,24670,4.45,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Dress'
 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6518708298d8be2234128/00360m.jpg,0325006_Douglas Hannant - Fall 2008 Ready-to-Wear [Collection].jpg,32
0327853,Diane von Furstenberg,Spring,2008,Ready-to-Wear,,Collection,320,480,30245,5.02,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Runway'
 'Dress' 'Human' 'Skirt' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6518008298d8be222cbbd/00260m.jpg,0327853_Diane von Furstenberg - Spring 2008 Ready-to-Wear [Collection].jpg,32
0966264,Chalayan,Fall,2008,Ready-to-Wear,,Collection,320,480,27727,4.23,"['Long Sleeve' 'Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Runway'
 'Sleeve' 'Dress' 'Human']",https://assets.vogue.com/photos/55c6518c08298d8be2239dbb/00360m.jpg,0966264_Chalayan - Fall 2008 Ready-to-Wear [Collection].jpg,96
0002791,Lanvin,Spring,2008,Ready-to-Wear,,Collection,320,480,43982,4.75,"['Sasha Pivovarova' 'Evening Dress' 'Clothing' 'Apparel' 'Fashion'
 'Person' 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6518408298d8be22315db/00050m.jpg,0002791_Lanvin - Spring 2008 Ready-to-Wear [Collection].jpg,0
0961956,Proenza Schouler,Resort,2008,,,Collection,320,480,18873,3.65,"['Clothing' 'Overcoat' 'Apparel' 'Female' 'Person' 'Sleeve' 'Dress'
 'Human' 'Skirt' 'Woman' 'Coat' 'Suit']",https://assets.vogue.com/photos/55c6517d08298d8be222907e/00090m.jpg,0961956_Proenza Schouler - Resort 2008 [Collection].jpg,96
0645380,Andreas Kronthaler for Vivienne Westwood,Fall,2008,Ready-to-Wear,,Collection,320,480,47888,5.03,['Clothing' 'Apparel' 'Fashion' 'Person' 'Human'],https://assets.vogue.com/photos/55c6518b08298d8be22392c5/00020m.jpg,0645380_Andreas Kronthaler for Vivienne Westwood - Fall 2008 Ready-to-Wear [Collection].jpg,64
0324178,Versace,Fall,2008,Ready-to-Wear,,Collection,320,480,22871,4.94,"['Audience' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Crowd'
 'Human' 'Coat']",https://assets.vogue.com/photos/55c6518b08298d8be2238d7e/00140m.jpg,0324178_Versace - Fall 2008 Ready-to-Wear [Collection].jpg,32
0321873,DKNY,Fall,2008,Ready-to-Wear,,Collection,320,480,41925,4.5,"['Vlada Roslyakova' 'Accessories' 'Accessory' 'Clothing' 'Apparel'
 'Handbag' 'Person' 'Human' 'Pants' 'Bag']",https://assets.vogue.com/photos/55c6518708298d8be2234ad0/00040m.jpg,0321873_DKNY - Fall 2008 Ready-to-Wear [Collection].jpg,32
0009675,Narciso Rodriguez,Resort,2008,,,Collection,320,482,16036,4.34,"['Evening Dress' 'Wedding Gown' 'Clothing' 'Apparel' 'Fashion' 'Wedding'
 'Person' 'Dress' 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6517d08298d8be22296a4/00200m.jpg,0009675_Narciso Rodriguez - Resort 2008 [Collection].jpg,0
0969834,Moschino,Fall,2008,Menswear,,Collection,320,480,41332,5.21,['Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/55c6518508298d8be223253a/00200m.jpg,0969834_Moschino - Fall 2008 Menswear [Collection].jpg,96
0002035,Burberry,Pre-Fall,2008,,,Collection,320,480,17334,4.38,['Clothing' 'Overcoat' 'Apparel' 'Fashion' 'Person' 'Human' 'Coat'],https://assets.vogue.com/photos/55c6518508298d8be2231d58/00200m.jpg,0002035_Burberry - Pre-Fall 2008 [Collection].jpg,0
0001942,Marni,Spring,2008,Menswear,,Collection,320,480,29835,4.61,['Clothing' 'Apparel' 'Blouse' 'Female' 'Person' 'Human' 'Pants'],https://assets.vogue.com/photos/55c6517d08298d8be2228746/00160m.jpg,0001942_Marni - Spring 2008 Menswear [Collection].jpg,0
0649528,Naeem Khan,Spring,2008,Ready-to-Wear,,Collection,320,480,28837,4.96,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Dress'
 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6518108298d8be222d9c6/00270m.jpg,0649528_Naeem Khan - Spring 2008 Ready-to-Wear [Collection].jpg,64
0960793,Halston,Fall,2008,Ready-to-Wear,,Collection,2120,3184,761031,4.73,"['Evening Dress' 'Liya Kebede' 'Clothing' 'Necklace' 'Apparel' 'Fashion'
 'Jewelry' 'Person' 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/6089942a2060a7a7da983202/halston-fall-2008-ready-to-wear-00370h-liya-kebede.jpg,0960793_Halston - Fall 2008 Ready-to-Wear [Collection].jpg,96
0326535,Hermès,Fall,2008,Menswear,,Collection,320,480,25802,4.54,"['David Hallberg' 'Clothing' 'Overcoat' 'Apparel' 'Fashion' 'Person'
 'Human' 'Coat' 'Face' 'Suit' 'Man']",https://assets.vogue.com/photos/55c6518608298d8be2233178/00100m.jpg,0326535_Hermès - Fall 2008 Menswear [Collection].jpg,32
0966071,Oscar de la Renta,Spring,2008,Ready-to-Wear,,Collection,320,480,38041,5.43,"['Irina Lazareanu' 'Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Female'
 'Person' 'Dress' 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6518108298d8be222d0a1/00520m.jpg,0966071_Oscar de la Renta - Spring 2008 Ready-to-Wear [Collection].jpg,96
0645664,Carolina Herrera,Pre-Fall,2008,,,Collection,320,482,18372,4.63,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Dress'
 'Human' 'Woman' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6518508298d8be2231b61/00320m.jpg,0645664_Carolina Herrera - Pre-Fall 2008 [Collection].jpg,64
0962435,Roberto Cavalli,Fall,2008,Ready-to-Wear,,Collection,320,480,36655,5.16,['Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human' 'Skirt'],https://assets.vogue.com/photos/55c6518a08298d8be2238660/00170m.jpg,0962435_Roberto Cavalli - Fall 2008 Ready-to-Wear [Collection].jpg,96
0006014,Catherine Malandrino,Fall,2008,Ready-to-Wear,,Collection,320,480,35242,3.84,"['Clothing' 'Apparel' 'Female' 'Person' 'Runway' 'Dress' 'Human' 'Skirt'
 'Woman']",https://assets.vogue.com/photos/55c6518708298d8be2235136/00300m.jpg,0006014_Catherine Malandrino - Fall 2008 Ready-to-Wear [Collection].jpg,0
0003506,Donna Karan,Spring,2008,Ready-to-Wear,,Collection,320,480,25320,5.11,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Female' 'Person' 'Dress'
 'Human' 'Skirt' 'Woman' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6518108298d8be222db5a/00220m.jpg,0003506_Donna Karan - Spring 2008 Ready-to-Wear [Collection].jpg,0
0003609,Diane von Furstenberg,Fall,2008,Ready-to-Wear,,Collection,320,480,32452,4.76,['Clothing' 'Apparel' 'Person' 'Runway' 'Sleeve' 'Dress' 'Human'],https://assets.vogue.com/photos/55c6518708298d8be2234d6e/00280m.jpg,0003609_Diane von Furstenberg - Fall 2008 Ready-to-Wear [Collection].jpg,0
0643961,Jason Wu Collection,Fall,2008,Ready-to-Wear,,Collection,320,480,26018,4.23,['Clothing' 'Apparel' 'Female' 'Person' 'Runway' 'Dress' 'Human' 'Woman'],https://assets.vogue.com/photos/55c6518708298d8be2234156/00050m.jpg,0643961_Jason Wu Collection - Fall 2008 Ready-to-Wear [Collection].jpg,64
0645075,Marni,Fall,2008,Menswear,,Collection,320,480,21737,4.74,"['Long Sleeve' 'Clothing' 'Overcoat' 'Apparel' 'Person' 'Sleeve' 'Human'
 'Pants' 'Coat' 'Suit' 'Man']",https://assets.vogue.com/photos/55c6518508298d8be22326c1/00030m.jpg,0645075_Marni - Fall 2008 Menswear [Collection].jpg,64
0960603,Michael Kors Collection,Fall,2008,Ready-to-Wear,,Collection,320,480,36866,4.48,['Lily Donaldson' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Dress' 'Human'],https://assets.vogue.com/photos/55c6518808298d8be2236249/00040m.jpg,0960603_Michael Kors Collection - Fall 2008 Ready-to-Wear [Collection].jpg,96
0648591,Gareth Pugh,Fall,2008,Ready-to-Wear,,Collection,320,480,26922,4.38,"['Long Sleeve' 'Clothing' 'Overcoat' 'Apparel' 'Person' 'Sleeve' 'Human'
 'Pants' 'Coat']",https://assets.vogue.com/photos/55c6518908298d8be22376a9/00070m.jpg,0648591_Gareth Pugh - Fall 2008 Ready-to-Wear [Collection].jpg,64
0009660,Sonia Rykiel,Fall,2008,Ready-to-Wear,,Collection,320,480,25668,3.32,"['Pantyhose' 'Clothing' 'Footwear' 'Apparel' 'Person' 'Tights' 'Human'
 'Pants' 'Shoe']",https://assets.vogue.com/photos/55c6518c08298d8be223a3c9/00170m.jpg,0009660_Sonia Rykiel - Fall 2008 Ready-to-Wear [Collection].jpg,0
0647533,Veronique Branquinho,Fall,2008,Ready-to-Wear,,Collection,320,480,20469,4.33,['Clothing' 'Overcoat' 'Apparel' 'Person' 'Human' 'Coat'],https://assets.vogue.com/photos/55c6518b08298d8be223977b/00280m.jpg,0647533_Veronique Branquinho - Fall 2008 Ready-to-Wear [Collection].jpg,64
0645811,Giorgio Armani,Spring,2008,Ready-to-Wear,,Collection,320,480,32395,4.87,"['Evening Dress' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Dress'
 'Human' 'Gown' 'Robe']",https://assets.vogue.com/photos/55c6518208298d8be222e4d1/00510m.jpg,0645811_Giorgio Armani - Spring 2008 Ready-to-Wear [Collection].jpg,64
0009466,Haider Ackermann,Fall,2008,Ready-to-Wear,,Collection,320,480,26490,4.8,['Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/55c6518c08298d8be223a07c/00150m.jpg,0009466_Haider Ackermann - Fall 2008 Ready-to-Wear [Collection].jpg,0
0640513,Chanel,Spring,2008,Couture,,Collection,320,480,31839,5.87,"['Magdalena Frackowiak' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Runway'
 'Human']",https://assets.vogue.com/photos/55c6518608298d8be22337ea/00480m.jpg,0640513_Chanel - Spring 2008 Couture [Collection].jpg,64
0323592,Thom Browne,Spring,2008,Menswear,,Collection,320,480,27840,4.53,['Clothing' 'Apparel' 'Female' 'Person' 'Human' 'Woman'],https://assets.vogue.com/photos/55c6517f08298d8be222b465/00350m.jpg,0323592_Thom Browne - Spring 2008 Menswear [Collection].jpg,32
0325604,Michael Bastian,Fall,2008,Menswear,,Collection,320,480,14914,4.32,['Clothing' 'Apparel' 'Blazer' 'Jacket' 'Person' 'Shorts' 'Human' 'Coat'],https://assets.vogue.com/photos/55c6518808298d8be2235a53/00070m.jpg,0325604_Michael Bastian - Fall 2008 Menswear [Collection].jpg,32
0007594,Bottega Veneta,Spring,2008,Menswear,,Collection,320,480,34136,5.33,['Clothing' 'Overcoat' 'Apparel' 'Person' 'Human' 'Coat' 'Suit' 'Man'],https://assets.vogue.com/photos/55c6517c08298d8be2227f52/00220m.jpg,0007594_Bottega Veneta - Spring 2008 Menswear [Collection].jpg,0
0960533,Vivienne Westwood,Fall,2008,Ready-to-Wear,,Collection,320,480,39087,3.93,['Coco Rocha' 'Clothing' 'Footwear' 'Apparel' 'Costume' 'Person' 'Human'],https://assets.vogue.com/photos/55c6518908298d8be22377de/00280m.jpg,0960533_Vivienne Westwood - Fall 2008 Ready-to-Wear [Collection].jpg,96
0325375,Carolina Herrera,Fall,2008,Ready-to-Wear,,Collection,320,480,28517,4.46,['Clothing' 'Apparel' 'Fashion' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/55c6518708298d8be22350ce/00090m.jpg,0325375_Carolina Herrera - Fall 2008 Ready-to-Wear [Collection].jpg,32
0322776,Douglas Hannant,Spring,2008,Ready-to-Wear,,Collection,320,480,33993,4.15,['Javiera Díaz de Valds' 'Clothing' 'Apparel' 'Fashion' 'Person' 'Human'],https://assets.vogue.com/photos/55c6517f08298d8be222b1a2/00270m.jpg,0322776_Douglas Hannant - Spring 2008 Ready-to-Wear [Collection].jpg,32
0649921,Yohji Yamamoto,Spring,2008,Menswear,,Collection,320,480,25753,4.44,['Clothing' 'Apparel' 'Jacket' 'Person' 'Human' 'Coat'],https://assets.vogue.com/photos/55c6517d08298d8be222937f/00320m.jpg,0649921_Yohji Yamamoto - Spring 2008 Menswear [Collection].jpg,64
0008735,Philosophy di Lorenzo Serafini,Fall,2008,Ready-to-Wear,,Collection,320,480,26649,4.71,['Clothing' 'Apparel' 'Person' 'Runway' 'Human'],https://assets.vogue.com/photos/55c6518808298d8be22360c4/00180m.jpg,0008735_Philosophy di Lorenzo Serafini - Fall 2008 Ready-to-Wear [Collection].jpg,0
0000451,Robert Geller,Fall,2008,Menswear,,Collection,320,480,34876,5.52,"['Clothing' 'Overcoat' 'Apparel' 'Female' 'Person' 'Tuxedo' 'Human' 'Coat'
 'Suit' 'Man']",https://assets.vogue.com/photos/55c6518708298d8be2234925/00040m.jpg,0000451_Robert Geller - Fall 2008 Menswear [Collection].jpg,0
0002922,Burberry,Spring,2008,Menswear,,Collection,320,480,29177,4.67,['Clothing' 'Footwear' 'Apparel' 'Person' 'Human'],https://assets.vogue.com/photos/55c6517c08298d8be2227dc8/00350m.jpg,0002922_Burberry - Spring 2008 Menswear [Collection].jpg,0
